"","datacollection","condition","tipper_diresppers","tipper_gdmorlcons_re","tipper_closefrend_re","tipper_goodpers_re","tipper_personjudg","pltclideo","gender","yearbirth","countrybir","engexp","ethnicity","parented","beforeres","beforethes","citytown","postalcode","honest_A","faminc","mturkhowm"
"1009",4,0,1,1,4,2,2,4,1,1983,187,31,1,3,"5000",2,"Tucson","85730",1,"40000","4000"
"1010",4,1,6,5,5,5,5.25,4,1,1985,187,29,2,5,"1000",2,"Oakland","94612",1,"58000","1000"
"1011",4,0,2,2,3,2,2.25,7,1,1970,187,44,1,6,"200",2,"Omaha","68116",1,"35000","200"
"1012",4,1,7,4,7,4,5.5,2,2,1991,187,23,1,4,"900",2,"Littleton","80128",1,"150000","900"
"1013",4,0,1,1,1,1,1,4,2,1979,187,35,1,5,"200",2,"Tulsa","74135",1,"36000","290"
"1014",4,1,5,4,5,4,4.5,3,2,1989,65,23,1,4,"230",2,"Metter, GA","30439",1,"8000","200"
"1015",4,1,7,6,7,7,6.75,3,1,1989,187,25,1,4,"10",2,"Cragsmoor","12420",1,"144000","300"
"1016",4,0,3,3,4,3,3.25,3,1,1989,187,25,2,5,"1000",2,"Seattle","98106",1,"44000","1000"
"1017",4,1,5,5,5,4,4.75,4,2,1992,187,21,4,3,"12",1,"livonia","48152",1,"19000","60"
"1018",4,1,3,4,5,4,4,6,1,1974,187,40,1,3,"502",2,"Fayetteville","72704",1,"28000","8002"
"1019",4,1,4,4,4,4,4,6,1,1991,187,23,2,5,"500",1,"Alameda","94502",1,"7500","10"
"1020",4,1,3,3,4,3,3.25,1,2,1988,187,24,1,4,"20",2,"Kendallville","46755",1,"50000","20"
"1021",4,1,3,2,4,4,3.25,4,1,1990,187,24,1,5,"61",2,"Fort Lauderdale","33303",1,"10000","301"
"1022",4,1,6,7,7,7,6.75,7,1,1985,187,29,1,6,"10",1,"Greensburg","15601",1,"50000","10"
"1023",4,0,2,3,4,4,3.25,6,2,1970,187,44,1,5,"900",2,"Augusta, GA","30907",1,"40000","891"
"1024",4,0,2,3,4,4,3.25,4,1,1991,187,23,1,4,"4",2,"mattoon","61938",1,"60000","1"
"1025",4,1,5,4,6,4,4.75,2,1,1992,187,22,1,3,"5",2,"Hagerstown","21742",1,"20000","5"
"1026",4,0,6,5,6,5,5.5,1,2,1992,187,20,1,4,"2800",2,"Houston","77001",1,"15000","2800"
"1027",4,1,2,3,2,2,2.25,4,1,1982,187,32,1,3,"5",2,"franklintown","17323",1,"50000","50"
"1028",4,0,5,3,4,3,3.75,4,1,1974,187,40,1,3,"20",2,"Clifton Springs,NY","14432",1,"52000","50"
"1029",4,1,5,5,6,6,5.5,1,1,1988,187,25,2,5,"100",2,"Gainesville","32607",1,"30000","100"
"1030",4,0,5,5,4,5,4.75,1,1,1990,187,24,1,5,"120",2,"Martinsville","24112",1,"35000","120"
"1031",4,1,4,5,5,5,4.75,1,1,1984,187,30,2,5,"500",2,"New York","11377",1,"50000","2000"
"1032",4,0,1,3,4,3,2.75,5,1,1982,187,31,1,6,"400",2,"Lenore, WV","25676",1,"85000","500"
"1033",4,1,6,5,6,5,5.5,4,1,1978,187,36,1,5,"200",2,"Cranston","2920",1,"30000","200"
"1034",4,1,4,2,4,4,3.5,1,2,41,187,41,4,5,"202",2,"Glen Alpine","28628",1,"36000","202"
"1035",4,0,2,4,3,3,3,1,1,1964,187,50,1,4,"4000",1,"Marco Island","34145",1,"100000","4020"
"1036",4,1,7,6,7,5,6.25,4,1,1948,187,66,1,6,"1200",2,"Charleston SC","29455",1,"34000","1200"
"1037",4,0,3,4,4,4,3.75,2,1,33,187,33,1,4,"16",2,"Sayville","11782",1,"20000","26"
"1038",4,1,5,4,4,5,4.5,4,2,1958,86,34,2,5,"1800",2,"Nashville","37068",1,"35000","1900"
"1039",4,0,1,2,2,2,1.75,1,2,34,187,34,1,6,"200",2,"Fitchburg","1420",1,"90000","450"
"1040",4,0,1,1,1,1,1,4,2,1964,187,50,1,5,"2",2,"Jacksonville","32259",1,"13000","10002"
"1041",4,0,1,3,4,4,3,4,2,1995,187,19,4,4,"7",2,"Brewton","36426",1,"36000","10"
"1042",4,1,5,4,4,3,4,3,1,1987,187,27,1,4,"100",2,"New Bern, NC","28562",1,"20000","100"
"1043",4,0,5,5,5,4,4.75,3,NA,1979,187,35,1,5,"700",2,"Bridgewater","22812",1,"40000","700"
"1044",4,1,5,4,5,3,4.25,4,2,1984,187,30,1,5,"500",2,"Chesapeake","23324",1,"30000","650"
"1045",4,1,5,2,4,3,3.5,4,1,1981,78,25,5,5,"2",2,"charlotte","28269",1,"40000","389"
"1046",4,0,1,2,3,2,2,4,1,1959,187,55,1,5,"50",2,"Chattanooga, Tn","37311",1,"50000","40-50"
"1047",4,0,2,3,4,2,2.75,2,1,1988,187,26,1,5,"100000",2,"Denver","80031",1,"50000","100000"
"1048",4,1,4,3,6,4,4.25,4,2,1962,187,51,1,4,"300",2,"New Castle","16105",1,"49900","5000"
"1049",4,0,4,4,5,5,4.5,4,2,1982,187,32,1,4,"20",NA,"Thomasville","31792",1,"25000","20"
"1050",4,1,5,4,6,4,4.75,4,1,1985,187,28,1,4,"500",2,"Waynesboro","17268",1,"90000","500"
"1051",4,0,5,3,4,4,4,4,2,1962,187,50,1,5,"10",2,"jacksonville","32246",1,"30000","11"
"1052",4,0,1,2,3,2,2,2,2,1978,187,36,1,5,"20",2,"Cascade","52033",1,"90000","20"
"1053",4,0,3,5,4,5,4.25,1,1,40,187,40,1,6,"300",2,"denver","80023",1,"70000","201"
"1054",4,1,5,5,5,5,5,4,1,1993,187,21,1,3,"2000",2,"Pahrump","89048",1,"5000","2000"
"1055",4,0,4,5,6,4,4.75,4,1,21,187,21,4,4,"5",2,"Hampton","23666",1,"10000","10"
"1056",4,0,4,4,3,4,3.75,5,1,1970,187,43,1,4,"12",2,"Prior Lake","55372",1,"130000","12"
"1057",4,1,5,5,5,5,5,4,1,1976,187,38,4,5,"250",2,"hanahan","29410",1,"52500","250"
"1058",4,1,5,3,6,5,4.75,4,2,1981,187,33,1,3,"1000",2,"Petoskey","49770",1,"49000","2000"
"1059",4,1,6,3,3,2,3.5,1,2,1989,187,25,1,6,"30",1,"Sleepy Hollow","10591",1,"100000","100"
"1060",4,0,2,2,4,4,3,1,1,1975,187,39,1,6,"2400",2,"Lanesville, IN","47136",1,"87000","2400"
"1061",4,1,6,6,6,6,6,2,1,1974,187,40,1,5,"1000",1,"meriden","ct",1,"100000","2000"
"1062",4,0,1,3,2,2,2,4,1,1981,187,33,1,3,"1021",2,"Statesville","28677",1,"39000","1000"
"1063",4,1,6,5,6,6,5.75,3,2,1978,187,36,1,5,"1",2,"chicago","60611",1,"$20,000","21"
"1064",4,1,7,2,6,3,4.5,6,1,1990,9,24,1,5,"30",2,"linden","7036",1,"100000","75"
"1065",4,0,2,4,4,3,3.25,2,1,1982,187,32,1,6,"350",2,"Santa Clara","95050",1,"60000","600"
"1066",4,0,2,4,4,4,3.5,1,2,1991,140,13,2,5,"2",1,"Los Angeles","90007",1,"80000","2"
"1067",4,1,5,3,4,3,3.75,2,2,1978,187,36,6,4,"150",2,"Long island city","11106",1,"54000","150"
"1068",4,0,2,2,2,2,2,4,2,1981,187,33,4,4,"250",2,"boston","2131",1,"31000","500"
"1069",4,1,5,4,4,4,4.25,4,1,1986,187,28,1,5,"500",2,"Brainerd","56401",1,"45000","618"
"1070",4,1,4,2,4,3,3.25,4,2,44,187,NA,4,4,"600",2,"Klamath Falls","97603",1,"24000","8001"
"1071",4,1,4,3,6,5,4.5,1,2,1989,187,25,1,4,"4000",1,"Stanton","90680",1,"19000","4130"
"1072",4,1,6,6,7,5,6,4,2,1977,187,37,1,4,"35000",2,"Cedarburg","53012",1,"25000","35000"
"1073",4,0,2,3,4,3,3,3,1,1989,187,25,1,3,"4000",2,"Las Vegas","89032",1,"49000","4000"
"1074",4,0,3,3,4,3,3.25,6,2,1958,187,56,1,6,"16",2,"lexington","24450",1,"35000","20"
"1075",4,1,7,6,7,7,6.75,4,1,1992,187,33,1,3,"300",2,"Spartanburg","29302",1,"8000","500"
"1076",4,0,2,2,3,2,2.25,4,1,1987,187,27,1,5,"500",2,"Ocklawaha, FL","32179",1,"50000","500"
"1077",4,1,7,6,7,7,6.75,2,1,1968,187,46,1,4,"6000",2,"Gresham","97080",1,"100000","7200"
"1078",4,0,1,1,1,1,1,4,1,1988,187,25,3,4,"50",1,"Dallas","75211",1,"80000","884"
"1079",4,0,2,1,1,2,1.5,4,2,1993,187,20,4,5,"250",2,"West Palm Beach","33401",1,"35000","250"
"1080",4,1,7,4,7,4,5.5,6,2,1958,187,56,1,4,"30",2,"fenton","48430",1,"35000","200"
"1081",4,1,6,4,6,4,5,3,2,1975,187,39,1,6,"20",2,"Redmond","98052",1,"100000","20?"
"1082",4,1,2,2,3,2,2.25,4,2,1982,187,32,4,4,"100",2,"houston","77072",1,"38000","75"
"1083",4,0,5,4,5,5,4.75,4,1,1990,187,24,1,4,"200",2,"whitehall, pa","18052",1,"45000","800"
"1084",4,1,6,5,6,5,5.5,2,1,1981,187,33,5,6,"1003",2,"Marietta","30062",1,"25000","1004"
"1085",4,1,5,4,5,4,4.5,4,2,1996,187,18,1,5,"Not sure",2,"Stillwater","55082",1,"100000","500"
"1086",4,1,5,5,6,4,5,3,1,1979,187,NA,1,4,"500",2,"Portland","4101",1,"26000","1500"
"1087",4,0,3,2,3,3,2.75,5,2,1974,187,40,2,5,"200",2,"san diego","92126",1,"99000","200"
"1088",4,1,2,2,4,3,2.75,2,2,1976,187,38,4,6,"41",2,"Country Club Hills","60478",1,"70000","16"
"1089",4,0,5,5,5,4,4.75,5,2,1972,187,42,1,6,"16",2,"chicago","60611",1,"100000","16"
"1090",4,0,1,3,4,3,2.75,1,2,1976,187,37,1,4,"2000",2,"orlando","32810",1,"70000","3000"
"1091",4,1,7,4,7,7,6.25,4,1,1986,187,28,1,4,"3000",2,"silver spring","20906",1,"12000","3000"
"1092",4,0,2,2,3,2,2.25,2,1,1992,187,20,3,4,"300",2,"Houston","77076",1,"46000","300"
"1093",4,1,4,5,7,3,4.75,6,1,25,187,22,2,5,"10",2,"St. Paul","55103",1,"10000","10000"
"1094",4,0,7,7,7,6,6.75,4,2,1979,187,35,1,4,"40",2,"South charleston","25360",1,"0","50"
"1095",4,1,5,2,5,2,3.5,2,2,1982,187,32,1,4,"150",2,"Phoenix, AZ","85308",1,"68000","150"
"1096",4,1,3,3,5,2,3.25,5,1,1985,187,27,4,5,"100",2,"New York","12561",1,"29600","250"
"1097",4,1,3,4,5,4,4,1,2,1985,187,29,1,5,"a lot",2,"Irving","75063",1,"55000","1200"
"1098",4,0,6,7,1,3,4.25,2,1,1987,187,27,1,4,"6000",2,"Lapeer","48446",1,"25000","6000"
"1099",4,0,6,6,7,6,6.25,5,1,1978,187,36,1,5,"3000",2,"Minnetrista","55364",1,"70000","5000"
"1100",4,1,1,3,5,5,3.5,4,1,1991,187,23,1,5,"25",2,"State College","16801",1,"78000","60"
"1101",4,0,1,1,4,2,2,4,1,1992,187,21,1,3,"250",2,"Norwalk","44857",1,"30000","250"
"1102",4,0,1,2,4,2,2.25,4,1,1977,187,36,1,4,"51",2,"Williamsport","17756",1,"69000","101"
"1103",4,1,6,2,5,3,4,4,2,1950,187,64,1,4,"150",1,"Butler","16001",1,"60000","500"
"1104",4,1,7,7,7,4,6.25,4,1,1985,187,29,4,3,"5000",2,"atlanta","30214",1,"20000","5000"
"1105",4,0,5,4,5,3,4.25,6,2,1953,187,61,1,4,"5300",2,"Columbus","43205",1,"19000","5300"
"1106",4,0,5,2,4,3,3.5,4,1,1971,187,43,6,4,"40000",2,"Chenango Forks","13746",1,"70000","40000"
"1107",4,0,2,2,3,3,2.5,2,2,1991,143,19,1,5,"400",2,"Pittsburgh","15241",1,"98000","1000"
"1108",4,1,7,1,7,1,4,2,1,1981,187,32,1,5,"121",1,"Dayton","45414",1,"58000","121"
"1109",4,1,7,7,7,7,7,5,1,1986,187,28,1,5,"100",2,"Arlington","22209",1,"30000","100"
"1110",4,0,3,3,3,3,3,6,1,1964,187,50,1,5,"3000",2,"oklahoma city","73139",1,"93000","3000"
"1111",4,0,1,1,1,1,1,3,1,1980,187,34,4,5,"4050",2,"San Diego","92117",1,"75610","200"
"1112",4,0,5,5,5,4,4.75,4,1,1988,187,26,1,5,"500",2,"east brunswick","8816",1,"40000","1000"
"1113",4,1,5,4,6,4,4.75,2,1,39,187,39,1,5,"1900",2,"Waynesboro, VA","22980",1,"45000","1900"
"1114",4,1,3,3,3,3,3,3,2,1984,187,30,1,4,"1000",2,"Spokane, WA","99208",1,"35000","5000"
"1115",4,0,2,3,4,3,3,4,1,1965,187,49,1,5,"100",2,"volga","52077",1,"74000","400"
"1116",4,1,6,5,6,4,5.25,4,NA,1966,187,48,1,6,"1500",1,"new llano","71461",1,"47000","1500"
"1117",4,1,4,5,6,5,5,4,1,1983,187,31,1,4,"4",2,"Covina","91724",1,"60000","20"
"1118",4,1,7,5,6,5,5.75,1,1,1987,187,27,1,4,"21",1,"Hollywood","33024",1,"N/A","N/A"
"1119",4,0,3,4,4,4,3.75,1,1,1984,187,30,1,4,"2000",2,"Freeport","16229",1,"62000","2000"
"1120",4,0,7,7,7,7,7,1,1,1987,187,26,4,5,"20",2,"hollywood","33021",1,"60000","6430"
"1121",4,1,6,5,6,5,5.5,2,2,1959,187,55,1,5,"1000",2,"washington dc","20567",1,"15000","1000"
"1122",4,1,3,3,3,3,3,7,2,38,187,38,1,5,"100",2,"Katy","77449",1,"$120,000","100"
"1123",4,1,7,6,6,5,6,6,2,1973,187,41,1,3,"80",2,"Leland","28451",1,"62500","1200"
"1124",4,1,6,6,7,6,6.25,2,2,1971,187,43,1,5,"11500",2,"Vero Beach","34951",1,"133500","11500"
"1125",4,1,5,6,7,4,5.5,5,2,1981,187,33,4,3,"100",2,"detroit","48035",1,"35000","100"
"1126",4,0,7,7,7,7,7,7,1,1986,187,28,1,6,"500",2,"Riverview","33578",1,"70000","500"
"1127",4,1,4,3,3,3,3.25,2,2,1976,187,38,1,5,"1000",2,"Sarasota","34233",1,"100000","1000"
"1128",4,1,3,2,3,2,2.5,7,2,28,187,28,1,4,"50",2,"Dundee","33838",1,"38000","100"
"1129",4,0,1,2,4,4,2.75,4,2,1972,187,42,1,5,"5",2,"Hanover Park","60133",1,"95000","30"
"1130",4,0,2,1,2,2,1.75,5,2,1964,187,50,1,4,"1000",2,"Gilbert","85295",1,"110000","5000"
"1131",4,1,4,4,6,5,4.75,4,2,1970,78,15,5,5,"100",2,"Ohio","43016",1,"99000","100"
"1132",4,1,6,5,6,4,5.25,3,2,1982,187,32,3,5,"100",2,"Quantico","22134",1,"65000","70"
"1133",4,1,2,4,4,4,3.5,4,1,1989,84,25,6,3,"100+",2,"Palm Bay","32907",1,"44000","100+"
"1134",4,1,6,3,5,4,4.5,6,2,1976,187,38,1,5,"20",2,"Merritt Island","32952",1,"30000","20"
"1135",4,1,7,7,4,6,6,4,2,1993,187,21,4,4,"10000",2,"Tallahassee","32304",1,"2500","10000"
"1136",4,0,1,4,4,4,3.25,6,1,1989,187,25,1,5,"140",2,"Noblesville","46060",1,"49000","179"
"1137",4,1,7,7,7,7,7,3,2,1985,187,29,3,3,"900",2,"sedalia","65301",1,"65000","1050"
"1138",4,0,2,3,3,3,2.75,7,2,1961,187,53,1,5,"2",1,"st clair","63077",1,"70000","200"
"1139",4,0,3,3,3,3,3,2,1,1979,185,35,1,4,"520",2,"Brandon","39042",1,"30000","520"
"1140",4,1,4,3,4,3,3.5,7,2,1980,187,34,1,5,"5015",2,"Las vegas","89128",1,"30000","5015"
"1141",4,0,2,3,4,3,3,5,1,1990,187,24,1,5,"8000",2,"Chicago","60640",2,"50000","8000"
"1142",4,1,6,4,6,5,5.25,5,2,1982,187,32,1,5,"100",2,"Nashville","37214",1,"60000","100"
"1143",4,1,5,4,6,3,4.5,2,2,1962,187,52,1,5,"800",2,"Westfield","1085",1,"52000","800"
"1144",4,1,7,7,5,4,5.75,4,1,1984,187,30,1,5,"600",2,"West Hartford","6119",1,"50000","2000"
"1145",4,0,1,2,4,3,2.5,7,1,1951,187,63,1,5,"2",1,"Sarasota","34243",1,"100000","2"
"1146",4,0,1,3,3,3,2.5,1,1,1984,187,30,2,5,"300",2,"San Jose","95112",1,"10000","300"
"1147",4,1,6,6,6,5,5.75,5,1,29,187,29,1,5,"70",1,"Carrollton","75007",1,"90000","70"
"1148",4,0,1,2,3,2,2,4,2,1986,187,28,1,4,"6",2,"Oakland","94601",1,"50000","6"
"1149",4,1,4,7,3,4,4.5,4,1,1993,187,21,1,3,"15-25",2,"south point","45680",1,"25000","25"
"1150",4,0,3,4,6,5,4.5,2,2,48,187,48,1,5,"300",2,"","28739",1,"85000","300"
"1151",4,0,5,3,3,3,3.5,2,2,30,187,30,1,5,"10",2,"des moines, ia","50035",1,"100000","10"
"1152",4,1,4,4,3,3,3.5,1,2,1980,187,33,1,4,"200",2,"castle rock","80104",1,"30000","180"
"1153",4,0,2,2,2,1,1.75,2,2,1959,187,55,1,5,"0",2,"Baton Rouge","70815",1,"36000","20"
"1154",4,0,3,4,5,4,4,5,1,1992,187,22,1,4,"0",2,"Madison","53703",1,"10000","2000"
"1155",4,0,1,2,2,2,1.75,4,1,1978,187,36,1,5,"500",2,"cincinnati","45206",1,"30000","500"
"1156",4,1,6,4,6,4,5,5,1,1990,187,24,1,4,"11",2,"Mesa","85208",1,"32000","26"
"1157",4,1,5,3,4,4,4,2,1,1989,187,25,1,5,"30",2,"Garland","75043",1,"150000","26"
"1158",4,1,5,5,5,4,4.75,4,2,1989,187,25,1,5,"1500",2,"somerville","2143",1,"30000","1500"
"1159",4,0,1,2,4,2,2.25,1,2,1950,187,63,NA,5,"50",2,"Denver","80120",2,"60000","300"
"1160",4,1,5,5,5,5,5,5,2,1979,187,35,2,6,"1100",2,"Modesto, CA","95635",1,"75000","1100"
"1161",4,1,5,4,5,4,4.5,2,1,1987,187,26,1,5,"150",1,"New York","10304",1,"40000","150"
"1162",4,1,6,4,5,4,4.75,2,2,1982,187,32,1,4,"150",2,"Falconer","14733",1,"50000","150"
"1163",4,0,7,1,1,1,2.5,1,1,1990,187,2,1,4,"0",2,"utica","13501",1,"2323","0"
"1164",4,1,2,1,2,2,1.75,2,2,1989,187,25,1,3,"3",2,"Grand Junction","81503",1,"25000","306"
"1165",4,1,7,6,7,6,6.5,3,2,1989,187,25,1,5,"4000",2,"Nashville","37212",1,"27000","4000"
"1166",4,1,3,2,3,3,2.75,1,1,1987,187,27,1,4,"13",2,"Danville","40422",1,"21000","33"
"1167",4,0,1,2,3,2,2,5,1,1994,187,20,1,4,">100",2,"Gig Harbor","98349",1,"49000",">100"
"1168",4,0,2,3,4,3,3,4,1,1988,187,26,1,5,"11",1,"Mountain View","94040",1,"15000","11"
"1169",4,0,4,4,5,4,4.25,4,1,1995,187,19,4,4,"100",1,"Miami","33174",1,"23000","200"
"1170",4,1,2,3,5,2,3,2,1,1966,187,48,1,5,"6500",2,"Walnut Creek, California","94598",1,"225000","6500"
"1171",4,0,1,2,2,2,1.75,4,1,1993,187,21,1,4,"2",2,"Beltsvillw","20705",1,"30000","10"
"1172",4,0,2,2,4,4,3,2,1,1969,187,45,1,4,"500",2,"port huron, MI","48060",1,"10000","501"
"1173",4,0,5,3,5,4,4.25,2,1,1989,187,25,2,5,"100",2,"Dearborn","48124",1,"55000","100"
"1174",4,0,5,5,5,4,4.75,4,1,27,187,27,1,3,"1000",2,"Lombard","60148",1,"75000","4000"
"1175",4,0,1,1,1,2,1.25,4,1,1970,187,44,2,NA,"15",2,"Foster City","94404",1,"80000","30"
"1176",4,1,7,5,7,5,6,2,1,1982,187,32,1,5,"1108",2,"Essex","21221",1,"62000","1107"
"1177",4,0,1,2,4,3,2.5,4,1,1980,187,34,1,6,"1000",2,"Little Rock","72022",1,"25000","5000"
"1178",4,0,1,3,4,3,2.75,3,2,1991,187,23,1,4,"500",2,"Marble Falls TX","78654",1,"30000","1000"
"1179",4,0,2,2,2,2,2,2,1,1988,187,26,1,5,"400",2,"White Plains","10606",1,"37000","1304"
"1180",4,1,1,4,4,4,3.25,2,1,1987,187,27,1,5,"360",1,"Bridgeport","6604",1,"6000","360"
"1181",4,1,5,5,6,6,5.5,2,1,1990,187,22,3,5,"",2,"Walden","12586",1,"30000","100000"
"1182",4,0,1,4,4,4,3.25,2,1,1988,187,26,3,4,"100",2,"Bronx","10453",1,"25000","600"
"1183",4,0,1,1,2,1,1.25,2,1,1992,163,22,1,4,"400",2,"Chula Vista, CA","91910",1,"104000","350"
"1184",4,1,4,3,2,1,2.5,2,1,1986,187,28,4,5,"2000",2,"los angeles","91405",1,"20000","2000"
"1185",4,1,5,6,4,4,4.75,5,1,1995,187,19,1,6,"35",2,"Lackawaxen","18435",1,"80000","40"
"1186",4,0,4,4,6,4,4.5,4,1,1974,187,40,2,6,"100",2,"Oakland","94619",1,"100000","500"
"1187",4,1,7,6,7,6,6.5,4,2,1987,187,27,1,4,"10",2,"Jamestown","14701",1,"20000","1000"
"1188",4,0,1,2,4,2,2.25,4,1,1982,187,32,1,3,"129000",2,"Seattle","98016",1,"8600","129000"
"1189",4,0,1,1,4,4,2.5,3,1,1996,187,18,1,3,"50",2,"Bowling Green","43402",1,"2000","50"
"1190",4,0,5,5,6,4,5,1,2,1867,187,47,1,4,"20",2,"Hendersonville","37075",1,"42","20"
"1191",4,1,7,6,3,6,5.5,3,1,22,187,22,1,4,"0",2,"Mohrsville","19541",1,"20000","50"
"1192",4,0,5,5,5,5,5,6,1,1974,32,40,1,6,"51",2,"Champaign","61820",1,"65000","51"
"1193",4,0,1,3,3,3,2.5,3,2,1984,187,30,1,5,"12",2,"Kenosha","53140",1,"20000","14"
"1194",4,0,1,7,2,2,3,4,2,1981,187,33,4,3,"600",2,"Wallkill","12589",1,"29000","5000"
"1195",4,1,5,3,5,4,4.25,2,2,1992,187,22,1,3,"1000",NA,"Salem","3079",1,"50000","2000"
"1196",4,0,4,4,4,4,4,6,1,1960,187,54,1,6,"50",2,"washington, nc","27889",NA,"51000","50"
"1197",4,0,2,3,3,2,2.5,4,2,1976,187,37,1,4,"500",2,"Wheeling","26031",1,"23500","325843"
"1198",4,0,1,1,2,2,1.5,5,2,1964,187,50,1,5,"400",2,"Parkland, FL","33067",1,"63000","400"
"1199",4,1,5,4,6,5,5,1,1,1975,187,39,1,1,"650",2,"McDonough, GA","30253",1,"47000","650"
"1200",4,0,1,1,2,2,1.5,4,1,1986,187,28,1,5,"2000",2,"Sewell","8080",1,"20000","5000"
"1201",4,1,7,6,6,5,6,4,1,1982,187,32,1,4,"2500",2,"Suffern","10901",1,"52000","2500"
"1202",4,1,3,3,4,3,3.25,6,2,1980,187,34,1,5,"2500",2,"Rutledge","37861",1,"26000","2500"
"1203",4,0,2,2,4,3,2.75,4,2,1976,187,38,1,5,"20",2,"Greenup","41144",1,"62000","6000"
"1204",4,1,2,6,5,4,4.25,4,1,1986,187,28,4,5,"15000",2,"bear","19702",1,"25000","15000"
"1205",4,0,5,5,7,5,5.5,4,1,1984,187,30,1,4,"500",2,"Pittsburgh","15214",1,"50000","500"
"1206",4,1,2,3,4,4,3.25,5,2,1987,187,1987,1,5,"1500",2,"Berea KY","40403",1,"38000","20000"
"1207",4,0,1,1,4,1,1.75,1,2,1986,187,28,3,4,"3800",2,"New York","10023",1,"31500","3900"
"1208",4,1,5,5,5,4,4.75,1,2,1986,187,28,1,3,"1000",2,"Stopover","41568",1,"25000","1000"
"1209",4,1,7,7,7,7,7,4,1,1972,187,42,1,5,"2000",2,"chicago","60659",1,"55000","2000"
"1210",4,1,5,4,6,4,4.75,1,2,1952,187,62,1,5,"200",2,"Mason City","50401",1,"50000","200"
"1211",4,0,1,4,4,1,2.5,4,1,1989,187,25,1,4,"91",2,"Saint Paul","55106",1,"30000","91"
"1212",4,0,1,1,4,3,2.25,4,1,1964,187,50,1,4,"48",2,"Chicago","60602",2,"35","79"
"1213",4,0,1,1,4,3,2.25,4,2,1982,187,32,1,4,"301",2,"Wilmington","28409",1,"56000","301"
"1214",4,0,2,3,4,2,2.75,6,2,1967,187,47,1,4,"2000",2,"Traverse City","49686",1,"50000","2000"
"1215",4,1,6,5,7,5,5.75,2,1,1985,187,29,1,5,"500",2,"Denver","80223",1,"40000","1000"
"1216",4,0,3,5,5,5,4.5,2,2,1989,187,25,1,5,"500",2,"vt","0",1,"62000","500"
"1217",4,0,2,3,4,4,3.25,4,2,1979,187,34,3,5,"100",1,"Tampa","33647",1,"24000","10"
"1218",4,0,1,1,1,1,1,4,2,1975,187,39,1,4,"120",2,"0viedo","32765",1,"33000","120"
"1219",4,0,1,2,2,1,1.5,6,2,1987,187,27,1,5,"500",1,"Beaverton","97006",1,"31000","600"
"1220",4,0,3,3,3,3,3,2,1,25,187,25,3,5,"25",2,"Brooklyn","11213",1,"70000","10"
"1221",4,1,5,4,6,5,5,4,1,1988,187,25,1,3,"35",2,"Baltimore","21237",1,"20000","35"
"1222",4,0,3,3,4,3,3.25,4,2,1984,187,30,1,5,"1000",2,"eustis","32726",1,"49000","1000"
"1223",4,0,2,2,3,3,2.5,1,2,1976,187,38,1,5,"100",2,"Charlotte","28210",1,"40000","100"
"1224",4,1,5,5,6,5,5.25,4,1,1987,187,27,4,5,"2500",2,"hickory","28602",1,"35000","15750"
"1225",4,1,2,3,3,3,2.75,4,1,1989,187,25,1,4,"0",2,"Pensacola","32504",1,"45000","30"
"1226",4,0,1,1,1,1,1,2,1,1941,187,73,1,5,"2000",2,"lititz","17543",1,"55000","2500"
"1227",4,0,1,1,2,2,1.5,1,2,1953,187,61,1,4,"325",2,"Acton","93510",1,"60000","325"
"1228",4,1,4,4,6,4,4.5,1,2,1984,187,30,1,5,"400",2,"Fort Worth","76108",1,"39000","1000"
"1229",4,0,3,2,4,6,3.75,1,NA,NA,NA,NA,NA,NA,"",NA,"","",1,"",""
"1230",4,0,1,3,4,3,2.75,5,1,1964,187,50,3,5,"120",2,"Dodge City","67801",1,"19000","70000"
"1231",4,1,4,3,4,4,3.75,4,1,28,187,28,4,4,"39",2,"Atlanta","30032",1,"10000","55"
"1232",4,1,5,3,6,5,4.75,2,1,1988,187,26,1,6,"50",2,"Brooklyn","11214",1,"48000","50"
"1233",4,0,1,3,5,4,3.25,2,2,1987,187,27,1,4,"10",2,"ellsworth","4605",1,"20000","50"
"1234",6,0,3,4,4,4,3.75,NA,0,0,NA,NA,NA,NA,"0.0",0,"","",NA,"",""
"1235",6,1,2,4,4,4,3.5,NA,0,0,NA,NA,NA,NA,"0.0",0,"","",NA,"",""
"1236",6,0,3,5,4,4,4,NA,0,0,NA,NA,NA,NA,"0.0",0,"","",NA,"",""
"1237",6,1,6,4,5,4,4.75,4,2,1995,NA,NA,NA,4,"2.0",1995,"","",1,"",""
"1238",6,1,3,3,4,3,3.25,3,2,1990,NA,NA,NA,3,"2.0",1990,"Chemnitz","9112",1,"",""
"1239",6,0,1,2,3,4,2.5,2,2,1965,NA,NA,NA,2,"2.0",1965,"koeln","50765",1,"138090.5",""
"1240",6,0,2,3,4,4,3.25,3,2,1987,NA,NA,NA,3,"2.0",1987,"Bielefeld","33699",1,"27618.1",""
"1241",6,0,1,3,4,4,3,3,2,1983,NA,NA,NA,3,"2.0",1983,"koeln","50824",1,"",""
"1242",6,0,1,1,1,3,1.5,4,2,1993,NA,NA,NA,4,"2.0",1993,"Koeln","51149",1,"56617.105",""
"1243",6,1,1,1,1,3,1.5,3,2,1994,NA,NA,NA,3,"2.0",1994,"Berlin","14089",1,"34522.625",""
