"","datacollection","condition","htxfair","htxgood","poltclid","gender","yearbirth","countrybir","englishexp","ethnicity","parented","befstudies","citytown","postalcode","honestansw","familyinc","mturkhowm"
"1065",4,1,5,3,6,2,1984,187,30,1,4,"2500","winder","30680",1,"40000",""
"1066",4,2,5,5,5,2,1981,187,33,1,4,"13500","Springville, utah","84663",1,"39000",""
"1067",4,2,1,1,1,2,1972,187,40,4,3,"4000","Roxboro","27573",1,"79000",""
"1068",4,2,3,3,4,1,1961,187,53,1,2,"100","Winter Springs, FL","32708",1,"28500",""
"1069",4,1,6,5,2,1,1986,187,1986,4,4,"6","Lauderhill","33319",1,"35000",""
"1070",4,1,3,5,3,2,1990,187,24,1,4,"300","New Brunswick","8901",1,"45000",""
"1071",4,1,7,6,5,2,1962,187,52,1,3,"300","St. Petersburg","33703",1,"1800",""
"1072",4,1,3,4,2,1,1991,187,23,1,5,"50","Brewster","2631",1,"50000",""
"1073",4,1,6,4,4,2,1981,187,33,1,3,"10","Liberty","47353",1,"25000",""
"1074",4,2,2,2,4,2,1991,187,23,1,5,"20000","Comstock Park","49321",1,"65000",""
"1075",4,2,4,3,5,1,1988,187,26,3,5,"500","Kissimmee","34741",1,"35000",""
"1076",4,2,5,5,1,2,1980,187,34,1,6,"200","Fitchburg","1420",1,"90000",""
"1077",4,1,7,5,2,2,1992,187,22,1,NA,"686","asheboro","27205",1,"29000",""
"1078",4,1,6,4,4,2,1989,187,24,NA,4,"20000","booneville","38829",1,"25000",""
"1079",4,1,4,3,2,1,1971,187,43,1,5,"1000","Ypsilanti","48198",1,"78000",""
"1080",4,1,4,4,4,2,1993,187,21,6,4,"13","danbury","6811",1,"0",""
"1081",4,1,4,6,1,2,1993,187,21,1,4,"500","Cedar Falls","52241",1,"45000",""
"1082",4,2,5,5,1,1,1980,187,34,1,3,"500","Oakland","94619",1,"10000",""
"1083",4,1,5,2,3,1,1994,187,19,2,3,"10000","San Francisco","94122",1,"35000",""
"1084",4,1,3,5,2,2,1981,187,33,6,5,"200","Richmond, CA","94805",1,"60000",""
"1085",4,1,5,5,2,2,1985,187,29,1,6,"16","elk river","55330",1,"35000",""
"1086",4,1,5,4,4,1,1990,187,24,1,4,"200","whitehall, pa","18052",1,"45000",""
"1087",4,2,3,5,4,2,1996,187,18,1,5,"","Stillwater","55082",1,"100000",""
"1088",4,1,4,5,3,1,1989,187,25,2,6,"5","seattle","98125",1,"65000",""
"1089",4,1,4,4,4,1,1989,187,20,2,4,"5000","San Gabriel","91776",1,"4000",""
"1090",4,1,5,1,5,1,1964,187,50,3,5,"120","Dodge City","67801",1,"18500",""
"1091",4,2,5,4,4,1,1985,187,29,2,5,"1000","Oakland","94612",1,"58000",""
"1092",4,1,7,2,6,1,1983,187,31,1,4,"30","phoenix","85045",1,"225000",""
"1093",4,2,4,4,2,1,1982,187,32,1,5,"a lot, too many to count","Sumner","98390",1,"25200",""
"1094",4,1,4,5,4,1,1991,187,22,1,3,"1604","salem","97304",1,"25000",""
"1095",4,1,4,4,3,1,1987,187,26,2,4,"2000","Pearl City","96782",1,"$99000",""
"1096",4,2,6,6,3,1,1993,187,18,1,4,"500","Moscow","83843",1,"5000",""
"1097",4,2,1,1,2,1,1979,187,35,3,4,"2000","romulus","48174",1,"69999",""
"1098",4,1,4,3,2,2,1990,187,24,1,6,"800","Mesa","85212",1,"50000",""
"1099",4,2,3,5,3,1,1983,187,30,2,1,"500","pomona","91766",1,"30000",""
"1100",4,1,4,5,4,1,1982,187,32,1,3,"129000","Seattle","98106",1,"8600",""
"1101",4,1,6,3,4,1,1974,187,36,1,3,"19500","Kingsford","49802",1,"40000",""
"1102",4,1,4,4,4,2,1981,187,33,4,4,"200","Wallkill","12589",2,"20,00",""
"1103",4,2,5,6,4,1,1987,187,27,1,3,"40","Pine Grove","17963",1,"36000",""
"1104",4,2,2,3,3,1,1978,187,39,1,5,"1900","Waynesboro, VA","22980",1,"45000",""
"1105",4,1,3,5,4,1,1985,187,NA,1,3,"400","Boca raton","33428",1,"40000",""
"1106",4,1,7,1,6,1,1978,187,36,1,6,"500","bossier city","71110",1,"85000",""
"1107",4,2,4,4,4,1,1963,187,50,1,3,"1000","Terre Haute","47804",1,"60000",""
"1108",4,2,4,4,2,2,1993,187,21,6,4,"unsure","Skidmore","78389",1,"36000",""
"1109",4,1,5,4,2,1,1969,187,45,1,3,"1000","gainesville","32608",1,"39000",""
"1110",4,2,4,4,1,1,1987,187,26,4,5,"20","hollywood","33021",1,"60000",""
"1111",4,2,4,3,4,1,1984,187,30,1,4,"1000","Ppittsburgh","15214",1,"50000",""
"1112",4,2,4,4,2,2,1978,136,32,6,5,"50","Jacksonville","32211",1,"12500",""
"1113",4,1,5,3,4,1,1983,187,31,1,5,"100+","Phoenixville","19460",1,"100000",""
"1114",4,2,2,6,2,1,1959,187,55,1,4,"1000","portland","97214",1,"20000",""
"1115",4,2,4,4,3,1,1980,187,33,1,3,"20","wilkes barre","18702",1,"24000",""
"1116",4,2,4,1,5,2,1964,187,50,1,4,"1000","Gilbert","85295",1,"110000",""
"1117",4,2,4,3,4,2,1986,187,28,1,6,"350","Charlotte","28278",1,"65000",""
"1118",4,2,2,2,6,2,1971,187,43,2,4,"300","Saginaw","48601",1,"48000",""
"1119",4,2,4,5,1,1,1984,187,30,2,5,"300","San Jose","95112",1,"10000",""
"1120",4,2,4,3,7,1,1970,187,44,1,4,"20","Tucson","85719",1,"26000",""
"1121",4,1,3,3,3,1,1993,187,20,1,4,"1000","East Lansing","48823",1,"72000",""
"1122",4,1,4,4,6,1,1991,187,23,1,4,"1000","Omaha","68131",1,"20000",""
"1123",4,2,4,3,4,2,1981,135,15,3,4,"300","hyde park","12538",1,"67000",""
"1124",4,1,4,4,4,1,1957,24,57,1,5,"3000","Chicago","60618",1,"3000",""
"1125",4,1,7,7,1,1,1990,187,2,1,4,"0","utica","13501",1,"234",""
"1126",4,2,3,4,2,1,1987,31,27,3,4,"2000","las vegas","89130",1,"35000",""
"1127",4,1,5,4,4,2,1991,187,23,1,5,"500","Torrance","90505",1,"60000",""
"1128",4,1,3,4,2,1,1967,187,47,1,4,"95","Vienna (Virginia)","22182",1,"85000",""
"1129",4,1,5,5,3,1,1988,187,26,1,3,"50","prunedale","93907",1,"23.000.00",""
"1130",4,2,5,5,2,2,1988,187,26,1,4,"50","Bellingham","98229",1,"26000",""
"1131",4,2,4,4,2,1,1981,187,33,5,6,"1003","Marietta","30062",1,"25000",""
"1132",4,2,4,5,3,2,1965,187,48,1,6,"10","Las Vegas","89132",1,"40000",""
"1133",4,1,5,2,4,2,1985,187,29,4,4,"200","Indianapolis","46224",1,"27500",""
"1134",4,2,4,5,4,2,1974,187,39,6,5,"1100","SCOTTSDALE","85252",1,"30000",""
"1135",4,1,5,1,5,1,1975,187,38,1,5,"10","oklahoma city","73132",1,"25000",""
"1136",4,2,5,5,3,1,1978,187,34,3,5,"300","Las Vegas","89102",1,"26000",""
"1137",4,2,5,6,1,2,1952,187,62,1,2,"400","Stanton, KY","40380",1,"11500",""
"1138",4,2,1,2,4,1,1985,187,29,1,5,"150","Alice","78332",1,"$65000",""
"1139",4,2,4,5,2,1,1983,187,31,1,5,"1000","Athens, GA","30602",1,"20000",""
"1140",4,1,7,3,2,2,1955,187,59,1,3,"10900","Stockton","95204",1,"69000",""
"1141",4,2,2,1,6,2,1953,187,61,1,4,"5300","Columbus","43205",1,"19000",""
"1142",4,2,5,6,4,1,1990,65,22,1,3,"13","Johnstown","15904",1,"20000",""
"1143",4,2,2,3,4,2,1975,187,39,4,3,"65","New York","10029",1,"152000",""
"1144",4,2,3,2,6,1,1974,32,40,1,6,"50","Champaign","61820",1,"65000",""
"1145",4,1,5,4,1,2,1971,187,43,4,4,"5000","Dallas, TX","75231",1,"50500",""
"1146",4,2,1,1,6,1,1994,187,20,1,5,"0","Chicago","60175",1,"200000",""
"1147",4,2,4,4,4,2,1962,187,50,1,4,"25","Falkville","35622",1,"60000",""
"1148",4,2,2,3,3,2,1971,187,43,1,5,"50","Winthrop","50682",1,"60000",""
"1149",4,1,4,3,3,1,1949,187,63,1,4,"430","Boise","83714",1,"32000",""
"1150",4,1,6,1,3,1,1977,187,36,1,5,"2000","Rockledge","32955",1,"58000",""
"1151",4,1,5,1,4,2,1958,86,34,2,5,"1800","Nashville","37068",1,"35000",""
"1152",4,1,4,4,2,2,1963,187,51,4,4,"10","fayetteville","28303",1,"47650",""
"1153",4,2,2,2,3,2,1980,187,34,1,4,"6400","Keene, NH","3431",1,"20000",""
"1154",4,1,4,4,5,1,1986,78,20,5,4,"200","arizona","85085",2,"70000",""
"1155",4,1,4,4,4,2,1985,187,29,1,4,"125","Fort Riley","66442",1,"32000",""
"1156",4,2,2,2,7,1,1983,187,31,1,6,"1500","Sevierville","37876",1,"54000",""
"1157",4,2,5,3,2,1,1984,187,30,4,5,"500","Chicago","60628",1,"76000",""
"1158",4,2,4,3,4,1,1987,187,27,6,5,"7","Raisin","93652",1,"30000",""
"1159",4,1,2,6,3,1,1991,187,23,3,5,"1000","Edinburg","78539",1,"20000",""
"1160",4,2,3,2,7,1,1994,187,20,2,4,"50","irvington","7111",1,"25000",""
"1161",4,1,3,5,3,1,1987,187,27,1,4,"100","New Bern, NC","28562",1,"20000",""
"1162",4,1,5,4,3,1,1986,187,27,1,5,"200","Eugene","97402",1,"25000",""
"1163",4,2,1,5,4,1,1981,187,33,1,3,"200","New Lexington","43764",1,"25000",""
"1164",4,1,4,5,2,2,1985,187,28,1,4,"50","Santee","92071",1,"26000",""
"1165",4,2,5,2,4,1,1990,187,24,4,4,"50","Lansing","48933",1,"15000",""
"1166",4,2,5,6,1,1,1987,187,27,1,4,"13","Danville","40422",1,"21000",""
"1167",4,2,3,4,2,2,1985,187,25,3,5,"250","jackson heights","11372",1,"15000",""
"1168",4,1,7,1,4,1,1991,187,23,4,4,"20","NYC","11210",1,"70000",""
"1169",4,1,5,3,3,2,1981,187,33,1,5,"12","Boston","2108",1,"120000",""
"1170",4,2,6,6,2,2,1957,187,57,1,4,"2000","Benton City","",1,"20000",""
"1171",4,1,4,3,4,1,1976,187,38,1,2,"1500","Phoenix","85051",1,"12000",""
"1172",4,2,2,4,3,1,1978,187,36,1,3,"2500","shafter","93263",1,"27000",""
"1173",4,1,3,4,3,2,1993,192,19,2,5,"11","New Haven","6520",1,"75000",""
"1174",4,2,3,3,4,2,1979,187,35,1,4,"20","MESA","85205",1,"35000",""
"1175",4,1,5,5,4,1,1971,187,43,4,4,"12","Savannah","31312",1,"48000",""
"1176",4,1,3,2,2,1,1978,187,35,2,5,"3","phoenix","85286",1,"20000",""
"1177",4,1,3,5,1,2,1988,187,24,1,4,"20","Kendallville","46755",1,"50000",""
"1178",4,2,2,2,4,1,1974,187,40,2,6,"100","Oakland","94619",1,"100000",""
"1179",4,2,4,4,4,1,1992,187,22,2,5,"60","Mililani","96789",1,"80000",""
"1180",4,2,1,1,4,2,1987,187,27,1,4,"10","Jamestown","14701",1,"20000",""
"1181",4,1,3,4,2,1,1992,187,22,1,3,"5","Hagerstown","21742",1,"20000",""
"1182",4,2,1,6,2,1,1972,187,42,1,5,"20","Venice","34293",1,"60000",""
"1183",4,1,3,6,2,1,1987,187,26,3,6,"12","New York","10463",1,"145000",""
"1184",4,1,3,5,4,1,1986,187,28,1,5,"2","Chicago","60613",1,"100000",""
"1185",4,2,4,3,5,1,1995,187,19,1,6,"35","Lackawaxen","18435",1,"80000",""
"1186",4,2,6,2,2,2,1977,187,37,6,5,"25","Reston","20190",1,"120000",""
"1187",4,1,7,1,4,1,1977,187,37,1,3,"2","easton","4740",1,"54000",""
"1188",4,2,2,5,4,2,1976,187,38,1,5,"20","Greenup","41144",1,"62000",""
"1189",4,2,3,3,2,1,1983,187,31,1,5,"50","Thousand Oaks","91360",1,"52000",""
"1190",4,2,3,3,1,1,1984,187,30,1,4,"2000","Freeport","16229",1,"62000",""
"1191",4,1,7,3,6,2,1965,187,49,1,4,"3010","Superior","59872",1,"20000",""
"1192",4,1,7,1,6,1,1951,187,63,1,4,"14000","KINGSFORD","49802",1,"34000",""
"1193",4,1,4,4,1,1,1975,187,38,1,5,"500","Saint Petersburg","33713",1,"72000",""
"1194",4,1,5,4,2,1,1989,187,25,1,5,"5000","New Fairfield","6812",1,"200000",""
"1195",4,2,5,5,2,2,1962,187,48,1,5,"300","","",1,"85000",""
"1196",4,2,1,1,7,2,1986,187,28,1,4,"50","Dundee","33838",1,"38000",""
"1197",4,2,5,4,2,1,1985,187,29,1,5,"500","Denver","80223",1,"40000",""
"1198",4,1,3,3,2,2,1963,187,51,1,6,"500","Norman","73071",1,"140000",""
"1199",4,2,4,5,4,1,1990,187,24,1,5,"200","Lincoln","68505",1,"65000",""
"1200",4,1,2,6,4,2,1945,187,69,4,5,"0","Los Angeles","90291",1,"10000",""
"1201",4,2,5,3,5,1,1974,187,40,1,4,"50","Dixon","61021",1,"40000",""
"1202",4,1,3,4,4,1,1977,187,36,1,5,"25","New York","10001",1,"80000",""
"1203",4,1,7,3,3,2,1978,187,36,1,5,"101","Bristol, TN","37620",1,"69800",""
"1204",4,2,5,4,1,2,1967,187,47,6,6,"3","Canton, MS","39046",1,"78000",""
"1205",4,2,3,4,1,2,1951,187,63,1,5,"50","Denver","80120",1,"60000",""
"1206",4,1,6,5,4,2,1955,187,59,1,4,"601","Prairie du Chien","53821",1,"20000",""
"1207",4,2,3,4,1,2,1988,187,26,1,4,"6","Salem","97301",1,"9000",""
"1208",4,1,4,5,2,2,1981,187,33,2,5,"500","Los Angeles","91402",1,"15000",""
"1209",4,1,4,1,2,1,1989,187,25,1,4,"11","Beverly Hills","90210",1,"100000",""
"1210",4,1,6,2,4,1,1988,187,26,1,5,"6000","Clemmons","27012",1,"50000",""
"1211",4,2,1,1,4,1,1984,187,30,1,4,"500","riverside","92506",1,"55000",""
"1212",4,2,3,5,2,2,1987,187,27,4,5,"8000","san jose","95101",1,"200000",""
"1213",4,1,7,1,3,1,1967,187,47,1,5,"2002","San Antonio, Tx","78112",1,"59000",""
"1214",4,1,7,1,4,2,1984,187,30,1,4,"120","Twain Harte","95370",1,"20000",""
"1215",4,2,2,5,4,1,1987,187,23,3,4,"40","EL Paso","79912",1,"30000",""
"1216",4,1,3,4,4,1,1993,187,21,2,4,"1500","Stanford","94305",1,"39000",""
"1217",4,2,4,5,3,1,1989,187,25,2,5,"3000","Seattle","98108",1,"60000",""
"1218",4,1,4,5,6,1,1989,187,25,1,5,"2","Minot","58704",1,"US$45000",""
"1219",4,2,3,5,2,1,1992,163,22,1,4,"400","Chula Vista, CA","91910",1,"104000",""
"1220",4,2,1,1,4,2,1983,187,31,3,5,"200","College Station","77840",1,"22000",""
"1221",4,2,1,1,4,2,1950,187,64,1,5,"150","Butler","16001",1,"60000",""
"1222",4,1,7,3,4,1,1988,187,26,1,5,"13000","Orlando","32825",1,"100000",""
"1223",4,2,5,5,2,2,1992,187,22,1,3,"1000","Salem","3079",1,"50000",""
"1224",4,1,6,4,3,1,1987,187,27,1,3,"1000","cedar park","78613",1,"22000",""
"1225",4,1,6,3,4,1,1977,187,37,1,5,"100","middleburg","30268",1,"95000",""
"1226",4,1,4,6,4,1,1992,187,22,1,3,"150","Fayetteville","37334",1,"30000",""
"1227",4,2,4,4,1,1,1988,187,26,1,4,"500","Hazard","41701",1,"12000",""
"1228",4,1,4,4,4,2,1982,187,42,1,3,"2","easton","4740",1,"54000",""
"1229",4,2,4,5,4,2,1982,187,32,4,5,"100","atl","30305",1,"65000",""
"1230",4,1,4,5,1,2,1993,187,21,1,4,"Several","Joplin","64801",1,"15000",""
"1231",4,2,3,3,2,1,1969,187,45,1,5,"50","Buffalo, NY","14216",1,"75000",""
"1232",4,1,5,4,6,2,1980,187,34,1,5,"50","raleigh","27615",1,"46800",""
"1233",4,2,2,4,4,1,1972,187,42,1,5,"2000","chicago","60659",1,"55000",""
"1234",4,2,3,2,4,1,1977,187,37,1,3,"35000","Pittsfield","3263",1,"35000",""
"1235",4,2,7,5,4,2,1962,187,50,NA,6,"33","warrensburg","64093",1,"15000",""
"1236",4,2,3,6,2,1,1990,187,24,1,3,"1000","Elkton","21921",1,"42000",""
"1237",4,1,6,4,4,2,1982,187,32,1,5,"181","Martins Ferry","43935",1,"60000",""
"1238",4,1,4,4,3,1,1953,187,60,1,6,"2000","Columbia","29201",1,"120000",""
"1239",4,2,3,4,3,2,1982,111,26,3,3,"20","Placentia","928710",1,"29000",""
"1240",4,2,4,4,2,2,1986,31,28,1,5,"50","Chicago","60613",1,"50000",""
"1241",4,1,5,4,2,1,1982,187,32,1,6,"350","Santa Clara","95050",1,"60000",""
"1242",4,1,4,4,4,1,1975,187,39,1,4,"dozens","Liberty, Indiana","47353",1,"25000",""
"1243",4,2,1,2,4,2,1953,187,60,1,4,"50","Mobile","36693",1,"24000",""
"1244",4,1,3,3,2,2,1978,187,36,1,5,"200","arizona city","85123",1,"85000",""
"1245",5,1,4,5,3,2,1995,187,19,1,6,">8","Champaign","61820",1,"250000",""
"1246",5,2,5,5,7,2,1994,187,20,1,4,"9","Urbana","61801",1,"$200,000",""
"1247",5,1,4,5,1,2,1992,187,22,1,6,"a lot","Highland Park","60035",1,"500,000",""
"1248",5,1,7,3,4,1,1992,187,22,3,3,"6","McHenry","60050",1,"40,000",""
"1249",5,2,3,4,4,2,1995,187,19,1,4,"1","Elmwood Park","60707",1,"60000",""
"1250",5,1,7,4,2,2,1994,187,20,4,3,"0","Champaign","61820",1,"40000",""
"1251",5,1,2,6,2,1,1995,187,19,3,6,"5","Bensenville, Illinios","60106",1,"50000",""
"1252",5,1,5,5,6,1,1994,187,20,1,5,"5","barrington","60010",1,"80,000",""
"1253",5,1,3,5,4,2,1994,187,21,1,4,"6","Plainfield","60544",1,"100,000",""
"1254",5,2,4,4,4,1,1994,187,20,2,5,"2","Bloomingdale","60108",1,"100,000",""
"1255",5,1,5,4,6,2,1992,187,22,1,6,"20","Champaign","61820",1,"100,000",""
"1256",5,1,5,5,4,1,1995,187,19,2,4,"1","Glendale Heights","60139",1,"20000",""
"1257",5,2,2,4,3,2,1994,187,20,1,5,"3","Mundelein","60060",1,"idk",""
"1258",5,2,4,3,5,2,1995,187,19,1,6,"0","Altamont","62411",2,"80,000",""
"1259",5,2,2,4,4,1,1993,187,21,1,4,"0","Huntley","60142",1,"100,000",""
"1260",5,1,4,4,6,2,1996,187,19,1,5,"2","Cary","60013",2,"$100,000",""
"1261",5,2,2,2,4,1,1994,187,20,1,6,"4","Sugar Grove","60554",1,"250000",""
"1262",5,1,5,3,4,2,1994,187,20,3,5,"1","Moline","61265",1,"60,000",""
"1263",5,2,4,5,6,2,1996,187,18,1,5,"1","Urbana","61801",1,"",""
"1264",5,2,1,1,6,1,1996,187,18,1,6,"2","Hinsdale","60521",1,"N/A",""
"1265",5,1,5,5,4,2,1996,187,18,2,4,"2","Chicago","60616",2,"I don't know",""
"1266",5,1,4,4,2,2,1995,187,19,3,5,"1","Chicago","60644",2,"45,000",""
"1267",5,1,5,2,5,1,1995,187,19,1,6,"6","Oak Park","60302",1,"",""
"1268",5,2,5,5,4,1,1993,187,22,6,5,"5","Champaign","61820",1,"100000",""
"1269",5,1,4,4,4,1,1994,187,20,1,5,"4","Barrington","60010",1,"80,000",""
"1270",5,1,4,4,4,1,1995,187,19,5,6,"2","Long Grove","60047",2,"250,000",""
"1271",5,1,4,4,4,2,1996,187,18,1,5,"0","Champaign","61820",1,"$100,000",""
"1272",5,2,4,4,2,2,1994,187,20,3,4,"20+","Naprville","60565",2,"",""
"1273",5,1,5,3,5,2,1996,187,18,1,6,"1","Urbana","61801",1,"100,000",""
"1274",5,1,4,3,2,2,1992,187,22,6,4,"7","Peoria","61615",1,"49,000",""
"1275",5,2,3,4,5,2,1994,187,20,1,4,"6","Champaign","61820",1,"No idea",""
"1276",5,2,4,4,2,2,1995,187,19,2,4,"2","Elgin","60124",1,"100,000",""
"1277",5,2,4,5,4,1,1996,187,18,4,4,"0","Chicago","60612",1,"25,000",""
"1278",5,2,5,3,4,2,1995,187,19,1,6,"6","Lemont","60439",1,"300,000",""
"1279",5,2,4,4,4,2,1996,187,19,1,6,"1","Carpentersville","60110",1,"$70,000",""
"1280",5,1,5,3,4,2,1995,187,19,3,4,"2","Berwyn","60402",1,"40000",""
"1281",5,1,2,5,5,1,1994,187,21,1,4,"3","Champaign","61820",1,"$90000",""
"1282",5,1,5,5,2,2,1996,187,18,2,5,"4","Mahomet","61853",1,"$140,000",""
"1283",5,1,6,4,6,2,1995,187,19,1,6,"2","Urbana","61801",1,"250000",""
"1284",5,1,5,3,4,1,1982,187,33,4,5,"2","Champaign","61820",1,"40000",""
"1285",5,1,4,3,2,1,1992,187,22,2,4,"15","Champaign","61820",1,"70000",""
"1286",5,1,4,4,6,2,1996,187,19,1,5,"2","Cary","60013",1,"$100,000",""
"1287",5,2,5,5,7,2,1993,187,21,1,5,"2","Urbana","61801",1,"80,000",""
"1288",5,2,4,4,3,2,1994,187,20,5,6,"5","Champaign IL","61820",1,"200,000",""
"1289",5,1,4,4,4,2,1994,187,20,3,4,"1","Urbana","61801",1,"60000",""
"1290",5,2,5,4,4,1,1995,187,19,1,6,"1","Addison","60101",1,"140000",""
"1291",5,2,4,4,4,2,1995,187,19,1,5,"0.5","Lombard","60148",1,"190,000",""
"1292",5,1,5,4,4,2,1996,187,18,1,6,"1","Champaign","61820",1,"130,000",""
"1293",5,2,3,4,4,2,1991,187,23,1,5,"3","Champaign, IL","61822",1,"15,000",""
"1294",5,2,3,3,6,1,1996,187,18,3,6,"4","Plainfield","60544",1,"45,000",""
"1295",5,1,5,4,4,2,1996,187,19,1,6,"1","Carpentersville","60110",1,"$70,000",""
"1296",5,1,4,4,6,2,1994,187,20,3,4,"20+","Naperville","60565",2,"",""
"1297",5,2,5,4,4,2,1993,187,22,5,5,"0","Champaign","61820",2,"No.",""
"1298",5,2,4,6,4,1,18,187,18,2,4,"15","Champaign","61822",1,"70,000",""
"1299",5,2,1,1,4,1,1992,187,22,3,3,"6","McHenry","60050",1,"40,000",""
"1300",5,2,4,4,4,2,1996,187,18,2,5,"7","Naperville","60564",1,"100,000",""
"1301",5,2,4,5,4,2,1993,187,22,1,6,"5","Batavia","60510",1,"300,000",""
"1302",5,2,6,5,2,1,1995,187,19,1,5,"3","Champaign","61820",1,"150000",""
"1303",5,2,4,3,3,2,1996,187,18,1,5,"4","BOLIINGBROOK","60440",1,"100,000",""
"1304",5,1,5,5,4,2,1993,187,21,1,4,"5","Hawthorn Woods","60047",1,"100,000",""
"1305",5,2,5,5,7,2,1994,187,20,1,4,"9","Urbana","68101",1,"$200,000",""
"1306",5,2,4,4,4,2,1996,187,18,1,5,"0","Roscoe","61073",1,"100,000",""
"1307",5,1,4,5,4,1,93,187,21,1,6,"0","Champaign","61820",1,"150,000",""
"1308",5,1,3,5,2,2,1994,187,20,1,5,"1","Champaign","61820",1,"80,000",""
"1309",5,2,4,3,4,2,1994,187,20,1,5,"5","Byron","61010",1,"72,000",""
"1310",5,1,4,4,1,2,1994,187,20,3,3,"8","chicago","60632",1,"50000",""
"1311",5,1,5,3,2,2,1995,187,19,1,6,"5","Lombard","60148",2,"150,000",""
"1312",5,2,4,4,6,2,1995,187,19,1,4,"0","Altamont","62411",1,"90000",""
"1313",5,2,4,5,1,2,1994,187,20,1,5,"1","Chicago","60626",1,"50,000",""
"1314",5,1,5,4,3,1,1996,187,18,6,6,"0","Woodridge","60517",1,"200,000",""
"1315",5,1,4,4,4,2,1994,187,20,1,6,"10","Arlington Heights","60005",1,"100000",""
"1316",5,2,1,3,4,2,1995,187,19,1,4,"6","Bartlett","60103",1,"190,000",""
"1317",5,1,4,4,3,1,1995,187,19,2,6,"0","Champaign","61820",1,"not sure",""
"1318",5,2,2,4,4,2,1995,187,20,4,5,"3","Chicago","60636",1,"",""
"1319",5,1,4,4,4,1,1991,162,23,2,6,"20","Champaign","61820",1,"250000",""
"1320",5,2,5,5,3,1,1994,187,20,1,5,"4","Barrington","60010",1,"80,000",""
"1321",5,1,4,4,4,2,1995,187,19,1,5,"11","Cary","60013",1,"n/a",""
"1322",5,1,5,3,5,1,1995,187,19,1,6,"0","Charleston","61920",1,"$300,000",""
"1323",5,1,4,5,4,1,1995,187,19,1,6,"1","Addison IL","60101",1,"120000",""
"1324",5,1,3,4,4,1,1995,187,0,1,6,"2","Urbana","61801",1,"140000",""
"1325",5,2,4,5,4,2,1996,187,18,1,4,"3","Chicago","60631",1,"$150,000",""
"1326",5,1,4,4,4,2,1994,187,20,1,4,"20","Champaign","61820",1,"$60,000",""
"1327",5,2,2,3,3,1,1993,187,21,1,4,"5","Barrington, IL","60010",1,"30000",""
"1328",5,1,5,5,4,1,1993,187,22,6,6,"3","Champaign","61820",1,"100000",""
"1329",5,1,3,2,6,2,1996,187,18,1,4,"0","Lombard","60148",1,"180,000",""
"1330",5,2,3,5,4,2,1995,187,19,3,4,"1","Berwyn","60402",1,"40,000",""
"1331",5,2,5,5,2,2,1994,187,20,1,3,"6","Champaign","61820",1,"12,000",""
"1332",5,1,5,4,4,2,1995,185,19,1,5,"0","Decatur","62521",1,"65000",""
"1333",5,2,4,4,4,2,1976,187,38,4,5,"3","Champaign","61822",1,"100000",""
"1334",5,2,4,3,5,2,1994,187,20,3,5,"2","Moline","61265",1,"50,000",""
"1335",5,1,5,2,4,2,1993,78,22,5,5,"10","Champaign","61820",2,"200,000",""
"1336",5,1,3,5,7,2,1993,187,21,1,5,"2","Urbana","61801",1,"80,000",""
"1337",5,2,2,3,2,2,1994,187,20,3,3,"8","chicago","60632",1,"50000",""
"1338",5,2,4,4,4,2,1994,187,20,4,3,"3","Chicago","60629",1,"",""
"1339",5,2,3,3,4,2,1995,187,19,1,5,"3","Champaign","61820",1,"40000",""
"1340",5,2,2,3,6,2,1996,187,19,1,5,"1","Urbana","61801",1,"$100,000",""
"1341",5,2,3,5,4,1,1993,187,21,1,6,"1","Champaign","61820",1,"150,000",""
"1342",5,2,4,4,2,1,1992,187,22,1,6,"1","Western Springs","60558",1,"$100,000",""
"1343",5,1,4,4,4,2,1994,187,20,5,6,"3","lincolnwood","60712",2,"100000",""
"1344",5,1,4,5,2,2,1995,187,19,1,6,"4","Mahomet","61853",1,"275,000",""
"1345",5,2,4,4,4,2,1994,187,20,4,3,"3","Chicago","60629",1,"",""
"1346",5,2,4,3,4,1,1995,187,19,1,6,"12","Batavia","60510",2,"120,000",""
"1347",5,2,5,3,3,2,1996,187,0,1,5,"4","Bolingbrook","60440",1,"100,000",""
"1348",6,1,2,7,NA,0,0,NA,NA,NA,NA,"","Trier","54290",NA,"",""
"1349",6,1,4,4,4,1,1991,NA,NA,NA,NA,"5","Karlsruhe","76133",NA,"41.42715",""
"1350",6,2,5,6,4,2,1993,NA,NA,NA,NA,"0","Berlin","14089",NA,"69045.25",""
"1351",6,2,3,3,4,2,1993,NA,NA,NA,NA,"5","","",NA,"56617.105",""
"1352",6,1,4,2,3,2,1983,NA,NA,NA,NA,"0","koeln","",NA,"55236.2",""
"1353",6,2,4,4,2,2,1993,NA,NA,NA,NA,"20","Bonn","53221",NA,"",""
"1354",6,2,4,4,5,2,1994,NA,NA,NA,NA,"0","Siegburg","53721",NA,"weiss ich nicht",""
"1355",6,1,3,5,2,1,1989,NA,NA,NA,NA,"5","Niederzier","52382",NA,"2761.81",""
"1356",6,2,4,4,3,2,1985,NA,NA,NA,NA,"","koeln","50679",NA,"",""
"1357",6,1,3,4,3,1,1988,NA,NA,NA,NA,"4","","",NA,"207.13575",""
"1358",6,2,3,5,2,2,1991,NA,NA,NA,NA,"10","","",NA,"",""
